interval,event,terminal,terminal_name,attached_switch,peer_terminal,mbit
36,trace_offer,5,LBNL_VLAN3002.1,1,7,24.6625
36,receive,7,LBNL_VLAN3001.1,3,5,24.6625
36,send,5,LBNL_VLAN3002.1,1,7,24.6625
37,trace_offer,5,LBNL_VLAN3002.1,1,7,24.6625
37,receive,7,LBNL_VLAN3001.1,3,5,24.6625
37,send,5,LBNL_VLAN3002.1,1,7,24.6625
38,trace_offer,5,LBNL_VLAN3002.1,1,7,24.6625
38,receive,7,LBNL_VLAN3001.1,3,5,24.6625
38,send,5,LBNL_VLAN3002.1,1,7,24.6625
39,trace_offer,5,LBNL_VLAN3002.1,1,7,24.6625
39,receive,7,LBNL_VLAN3001.1,3,5,24.6625
39,send,5,LBNL_VLAN3002.1,1,7,24.6625
40,trace_offer,5,LBNL_VLAN3002.1,1,7,31.3734
40,receive,7,LBNL_VLAN3001.1,3,5,24.6625
40,send,5,LBNL_VLAN3002.1,1,7,31.3734
41,trace_offer,5,LBNL_VLAN3002.1,1,7,31.3734
41,receive,7,LBNL_VLAN3001.1,3,5,24.6625
41,send,5,LBNL_VLAN3002.1,1,7,31.3734
42,trace_offer,5,LBNL_VLAN3002.1,1,7,31.3734
42,receive,7,LBNL_VLAN3001.1,3,5,24.6625
42,send,5,LBNL_VLAN3002.1,1,7,31.3734
43,trace_offer,5,LBNL_VLAN3002.1,1,7,31.3734
43,receive,7,LBNL_VLAN3001.1,3,5,24.6625
43,send,5,LBNL_VLAN3002.1,1,7,31.3734
44,trace_offer,5,LBNL_VLAN3002.1,1,7,31.3734
44,receive,7,LBNL_VLAN3001.1,3,5,31.3734
44,send,5,LBNL_VLAN3002.1,1,7,31.3734
45,trace_offer,5,LBNL_VLAN3002.1,1,7,31.3734
45,receive,7,LBNL_VLAN3001.1,3,5,31.3734
45,send,5,LBNL_VLAN3002.1,1,7,31.3734
46,trace_offer,5,LBNL_VLAN3002.1,1,7,31.3734
46,receive,7,LBNL_VLAN3001.1,3,5,31.3734
46,send,5,LBNL_VLAN3002.1,1,7,31.3734
47,trace_offer,5,LBNL_VLAN3002.1,1,7,31.3734
47,receive,7,LBNL_VLAN3001.1,3,5,31.3734
47,send,5,LBNL_VLAN3002.1,1,7,31.3734
48,trace_offer,5,LBNL_VLAN3002.1,1,7,31.3734
48,receive,7,LBNL_VLAN3001.1,3,5,31.3734
48,send,5,LBNL_VLAN3002.1,1,7,31.3734
49,trace_offer,5,LBNL_VLAN3002.1,1,7,31.3734
49,receive,7,LBNL_VLAN3001.1,3,5,31.3734
49,send,5,LBNL_VLAN3002.1,1,7,31.3734
50,trace_offer,5,LBNL_VLAN3002.1,1,7,24.7464
50,receive,7,LBNL_VLAN3001.1,3,5,31.3734
50,send,5,LBNL_VLAN3002.1,1,7,24.7464
51,trace_offer,5,LBNL_VLAN3002.1,1,7,24.7464
51,receive,7,LBNL_VLAN3001.1,3,5,31.3734
51,send,5,LBNL_VLAN3002.1,1,7,24.7464
52,trace_offer,5,LBNL_VLAN3002.1,1,7,24.7464
52,receive,7,LBNL_VLAN3001.1,3,5,31.3734
52,send,5,LBNL_VLAN3002.1,1,7,24.7464
53,trace_offer,5,LBNL_VLAN3002.1,1,7,24.7464
53,receive,7,LBNL_VLAN3001.1,3,5,31.3734
53,send,5,LBNL_VLAN3002.1,1,7,24.7464
54,trace_offer,5,LBNL_VLAN3002.1,1,7,24.7464
54,receive,7,LBNL_VLAN3001.1,3,5,24.7464
54,send,5,LBNL_VLAN3002.1,1,7,24.7464
55,trace_offer,5,LBNL_VLAN3002.1,1,7,24.7464
55,receive,7,LBNL_VLAN3001.1,3,5,24.7464
55,send,5,LBNL_VLAN3002.1,1,7,24.7464
56,trace_offer,5,LBNL_VLAN3002.1,1,7,24.7464
56,receive,7,LBNL_VLAN3001.1,3,5,24.7464
56,send,5,LBNL_VLAN3002.1,1,7,24.7464
57,trace_offer,5,LBNL_VLAN3002.1,1,7,24.7464
57,receive,7,LBNL_VLAN3001.1,3,5,24.7464
57,send,5,LBNL_VLAN3002.1,1,7,24.7464
58,trace_offer,5,LBNL_VLAN3002.1,1,7,24.7464
58,receive,7,LBNL_VLAN3001.1,3,5,24.7464
58,send,5,LBNL_VLAN3002.1,1,7,24.7464
59,trace_offer,5,LBNL_VLAN3002.1,1,7,24.7464
59,receive,7,LBNL_VLAN3001.1,3,5,24.7464
59,send,5,LBNL_VLAN3002.1,1,7,24.7464
60,trace_offer,5,LBNL_VLAN3002.1,1,7,30.954
60,receive,7,LBNL_VLAN3001.1,3,5,24.7464
60,send,5,LBNL_VLAN3002.1,1,7,30.954
61,trace_offer,5,LBNL_VLAN3002.1,1,7,30.954
61,receive,7,LBNL_VLAN3001.1,3,5,24.7464
61,send,5,LBNL_VLAN3002.1,1,7,30.954
62,trace_offer,5,LBNL_VLAN3002.1,1,7,30.954
62,receive,7,LBNL_VLAN3001.1,3,5,24.7464
62,send,5,LBNL_VLAN3002.1,1,7,30.954
63,trace_offer,5,LBNL_VLAN3002.1,1,7,30.954
63,receive,7,LBNL_VLAN3001.1,3,5,24.7464
63,send,5,LBNL_VLAN3002.1,1,7,30.954
64,trace_offer,5,LBNL_VLAN3002.1,1,7,30.954
64,receive,7,LBNL_VLAN3001.1,3,5,30.954
64,send,5,LBNL_VLAN3002.1,1,7,30.954
65,trace_offer,5,LBNL_VLAN3002.1,1,7,30.954
65,receive,7,LBNL_VLAN3001.1,3,5,30.954
65,send,5,LBNL_VLAN3002.1,1,7,30.954
66,trace_offer,5,LBNL_VLAN3002.1,1,7,30.954
66,receive,7,LBNL_VLAN3001.1,3,5,30.954
66,send,5,LBNL_VLAN3002.1,1,7,30.954
67,trace_offer,5,LBNL_VLAN3002.1,1,7,30.954
67,receive,7,LBNL_VLAN3001.1,3,5,30.954
67,send,5,LBNL_VLAN3002.1,1,7,30.954
68,trace_offer,5,LBNL_VLAN3002.1,1,7,30.954
68,receive,7,LBNL_VLAN3001.1,3,5,30.954
68,send,5,LBNL_VLAN3002.1,1,7,30.954
69,trace_offer,5,LBNL_VLAN3002.1,1,7,30.954
69,receive,7,LBNL_VLAN3001.1,3,5,30.954
69,send,5,LBNL_VLAN3002.1,1,7,30.954
70,trace_offer,5,LBNL_VLAN3002.1,1,7,31.0378
70,receive,7,LBNL_VLAN3001.1,3,5,30.954
70,send,5,LBNL_VLAN3002.1,1,7,31.0378
71,trace_offer,5,LBNL_VLAN3002.1,1,7,31.0378
71,receive,7,LBNL_VLAN3001.1,3,5,30.954
71,send,5,LBNL_VLAN3002.1,1,7,31.0378
72,trace_offer,5,LBNL_VLAN3002.1,1,7,31.0378
72,receive,7,LBNL_VLAN3001.1,3,5,30.954
72,send,5,LBNL_VLAN3002.1,1,7,31.0378
73,trace_offer,5,LBNL_VLAN3002.1,1,7,31.0378
73,receive,7,LBNL_VLAN3001.1,3,5,30.954
73,send,5,LBNL_VLAN3002.1,1,7,31.0378
74,trace_offer,5,LBNL_VLAN3002.1,1,7,31.0378
74,receive,7,LBNL_VLAN3001.1,3,5,31.0378
74,send,5,LBNL_VLAN3002.1,1,7,31.0378
75,trace_offer,5,LBNL_VLAN3002.1,1,7,31.0378
75,receive,7,LBNL_VLAN3001.1,3,5,31.0378
75,send,5,LBNL_VLAN3002.1,1,7,31.0378
76,trace_offer,5,LBNL_VLAN3002.1,1,7,31.0378
76,receive,7,LBNL_VLAN3001.1,3,5,31.0378
76,send,5,LBNL_VLAN3002.1,1,7,31.0378
77,trace_offer,5,LBNL_VLAN3002.1,1,7,31.0378
77,receive,7,LBNL_VLAN3001.1,3,5,31.0378
77,send,5,LBNL_VLAN3002.1,1,7,31.0378
78,trace_offer,5,LBNL_VLAN3002.1,1,7,31.0378
78,receive,7,LBNL_VLAN3001.1,3,5,31.0378
78,send,5,LBNL_VLAN3002.1,1,7,31.0378
79,trace_offer,5,LBNL_VLAN3002.1,1,7,31.0378
79,receive,7,LBNL_VLAN3001.1,3,5,31.0378
79,send,5,LBNL_VLAN3002.1,1,7,31.0378
80,trace_offer,5,LBNL_VLAN3002.1,1,7,24.8303
80,receive,7,LBNL_VLAN3001.1,3,5,31.0378
80,send,5,LBNL_VLAN3002.1,1,7,24.8303
81,trace_offer,5,LBNL_VLAN3002.1,1,7,24.8303
81,receive,7,LBNL_VLAN3001.1,3,5,31.0378
81,send,5,LBNL_VLAN3002.1,1,7,24.8303
82,trace_offer,5,LBNL_VLAN3002.1,1,7,24.8303
82,receive,7,LBNL_VLAN3001.1,3,5,31.0378
82,send,5,LBNL_VLAN3002.1,1,7,24.8303
83,trace_offer,5,LBNL_VLAN3002.1,1,7,24.8303
83,receive,7,LBNL_VLAN3001.1,3,5,31.0378
83,send,5,LBNL_VLAN3002.1,1,7,24.8303
84,trace_offer,5,LBNL_VLAN3002.1,1,7,24.8303
84,receive,7,LBNL_VLAN3001.1,3,5,24.8303
84,send,5,LBNL_VLAN3002.1,1,7,24.8303
85,trace_offer,5,LBNL_VLAN3002.1,1,7,24.8303
85,receive,7,LBNL_VLAN3001.1,3,5,24.8303
85,send,5,LBNL_VLAN3002.1,1,7,24.8303
86,trace_offer,5,LBNL_VLAN3002.1,1,7,24.8303
86,receive,7,LBNL_VLAN3001.1,3,5,24.8303
86,send,5,LBNL_VLAN3002.1,1,7,24.8303
87,trace_offer,5,LBNL_VLAN3002.1,1,7,24.8303
87,receive,7,LBNL_VLAN3001.1,3,5,24.8303
87,send,5,LBNL_VLAN3002.1,1,7,24.8303
88,trace_offer,5,LBNL_VLAN3002.1,1,7,24.8303
88,receive,7,LBNL_VLAN3001.1,3,5,24.8303
88,send,5,LBNL_VLAN3002.1,1,7,24.8303
89,trace_offer,5,LBNL_VLAN3002.1,1,7,24.8303
89,receive,7,LBNL_VLAN3001.1,3,5,24.8303
89,send,5,LBNL_VLAN3002.1,1,7,24.8303
90,trace_offer,5,LBNL_VLAN3002.1,1,7,31.1217
90,receive,7,LBNL_VLAN3001.1,3,5,24.8303
90,send,5,LBNL_VLAN3002.1,1,7,31.1217
91,trace_offer,5,LBNL_VLAN3002.1,1,7,31.1217
91,receive,7,LBNL_VLAN3001.1,3,5,24.8303
91,send,5,LBNL_VLAN3002.1,1,7,31.1217
92,trace_offer,5,LBNL_VLAN3002.1,1,7,31.1217
92,receive,7,LBNL_VLAN3001.1,3,5,24.8303
92,send,5,LBNL_VLAN3002.1,1,7,31.1217
93,trace_offer,5,LBNL_VLAN3002.1,1,7,31.1217
93,receive,7,LBNL_VLAN3001.1,3,5,24.8303
93,send,5,LBNL_VLAN3002.1,1,7,31.1217
94,trace_offer,5,LBNL_VLAN3002.1,1,7,31.1217
94,receive,7,LBNL_VLAN3001.1,3,5,31.1217
94,send,5,LBNL_VLAN3002.1,1,7,31.1217
95,trace_offer,5,LBNL_VLAN3002.1,1,7,31.1217
95,receive,7,LBNL_VLAN3001.1,3,5,31.1217
95,send,5,LBNL_VLAN3002.1,1,7,31.1217
96,trace_offer,5,LBNL_VLAN3002.1,1,7,31.1217
96,receive,7,LBNL_VLAN3001.1,3,5,31.1217
96,send,5,LBNL_VLAN3002.1,1,7,31.1217
97,trace_offer,5,LBNL_VLAN3002.1,1,7,31.1217
97,receive,7,LBNL_VLAN3001.1,3,5,31.1217
97,send,5,LBNL_VLAN3002.1,1,7,31.1217
98,trace_offer,5,LBNL_VLAN3002.1,1,7,31.1217
98,receive,7,LBNL_VLAN3001.1,3,5,31.1217
98,send,5,LBNL_VLAN3002.1,1,7,31.1217
99,trace_offer,5,LBNL_VLAN3002.1,1,7,31.1217
99,receive,7,LBNL_VLAN3001.1,3,5,31.1217
99,send,5,LBNL_VLAN3002.1,1,7,31.1217
100,trace_offer,5,LBNL_VLAN3002.1,1,7,25.0819
100,receive,7,LBNL_VLAN3001.1,3,5,31.1217
100,send,5,LBNL_VLAN3002.1,1,7,25.0819
101,trace_offer,5,LBNL_VLAN3002.1,1,7,25.0819
101,receive,7,LBNL_VLAN3001.1,3,5,31.1217
101,send,5,LBNL_VLAN3002.1,1,7,25.0819
102,trace_offer,5,LBNL_VLAN3002.1,1,7,25.0819
102,receive,7,LBNL_VLAN3001.1,3,5,31.1217
102,send,5,LBNL_VLAN3002.1,1,7,25.0819
103,trace_offer,5,LBNL_VLAN3002.1,1,7,25.0819
103,receive,7,LBNL_VLAN3001.1,3,5,31.1217
103,send,5,LBNL_VLAN3002.1,1,7,25.0819
104,trace_offer,5,LBNL_VLAN3002.1,1,7,25.0819
104,receive,7,LBNL_VLAN3001.1,3,5,25.0819
104,send,5,LBNL_VLAN3002.1,1,7,25.0819
105,trace_offer,5,LBNL_VLAN3002.1,1,7,25.0819
105,receive,7,LBNL_VLAN3001.1,3,5,25.0819
105,send,5,LBNL_VLAN3002.1,1,7,25.0819
106,trace_offer,5,LBNL_VLAN3002.1,1,7,25.0819
106,receive,7,LBNL_VLAN3001.1,3,5,25.0819
106,send,5,LBNL_VLAN3002.1,1,7,25.0819
107,trace_offer,5,LBNL_VLAN3002.1,1,7,25.0819
107,receive,7,LBNL_VLAN3001.1,3,5,25.0819
107,send,5,LBNL_VLAN3002.1,1,7,25.0819
108,trace_offer,5,LBNL_VLAN3002.1,1,7,25.0819
108,receive,7,LBNL_VLAN3001.1,3,5,25.0819
108,send,5,LBNL_VLAN3002.1,1,7,25.0819
109,trace_offer,5,LBNL_VLAN3002.1,1,7,25.0819
109,receive,7,LBNL_VLAN3001.1,3,5,25.0819
109,send,5,LBNL_VLAN3002.1,1,7,25.0819
110,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
110,receive,7,LBNL_VLAN3001.1,3,5,25.0819
110,send,5,LBNL_VLAN3002.1,1,7,25.3336
111,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
111,receive,7,LBNL_VLAN3001.1,3,5,25.0819
111,send,5,LBNL_VLAN3002.1,1,7,25.3336
112,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
112,receive,7,LBNL_VLAN3001.1,3,5,25.0819
112,send,5,LBNL_VLAN3002.1,1,7,25.3336
113,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
113,receive,7,LBNL_VLAN3001.1,3,5,25.0819
113,send,5,LBNL_VLAN3002.1,1,7,25.3336
114,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
114,receive,7,LBNL_VLAN3001.1,3,5,25.3336
114,send,5,LBNL_VLAN3002.1,1,7,25.3336
115,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
115,receive,7,LBNL_VLAN3001.1,3,5,25.3336
115,send,5,LBNL_VLAN3002.1,1,7,25.3336
116,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
116,receive,7,LBNL_VLAN3001.1,3,5,25.3336
116,send,5,LBNL_VLAN3002.1,1,7,25.3336
117,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
117,receive,7,LBNL_VLAN3001.1,3,5,25.3336
117,send,5,LBNL_VLAN3002.1,1,7,25.3336
118,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
118,receive,7,LBNL_VLAN3001.1,3,5,25.3336
118,send,5,LBNL_VLAN3002.1,1,7,25.3336
119,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
119,receive,7,LBNL_VLAN3001.1,3,5,25.3336
119,send,5,LBNL_VLAN3002.1,1,7,25.3336
120,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
120,receive,7,LBNL_VLAN3001.1,3,5,25.3336
120,send,5,LBNL_VLAN3002.1,1,7,30.8701
121,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
121,receive,7,LBNL_VLAN3001.1,3,5,25.3336
121,send,5,LBNL_VLAN3002.1,1,7,30.8701
122,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
122,receive,7,LBNL_VLAN3001.1,3,5,25.3336
122,send,5,LBNL_VLAN3002.1,1,7,30.8701
123,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
123,receive,7,LBNL_VLAN3001.1,3,5,25.3336
123,send,5,LBNL_VLAN3002.1,1,7,30.8701
124,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
124,receive,7,LBNL_VLAN3001.1,3,5,30.8701
124,send,5,LBNL_VLAN3002.1,1,7,30.8701
125,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
125,receive,7,LBNL_VLAN3001.1,3,5,30.8701
125,send,5,LBNL_VLAN3002.1,1,7,30.8701
126,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
126,receive,7,LBNL_VLAN3001.1,3,5,30.8701
126,send,5,LBNL_VLAN3002.1,1,7,30.8701
127,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
127,receive,7,LBNL_VLAN3001.1,3,5,30.8701
127,send,5,LBNL_VLAN3002.1,1,7,30.8701
128,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
128,receive,7,LBNL_VLAN3001.1,3,5,30.8701
128,send,5,LBNL_VLAN3002.1,1,7,30.8701
129,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
129,receive,7,LBNL_VLAN3001.1,3,5,30.8701
129,send,5,LBNL_VLAN3002.1,1,7,30.8701
130,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
130,receive,7,LBNL_VLAN3001.1,3,5,30.8701
130,send,5,LBNL_VLAN3002.1,1,7,30.8701
131,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
131,receive,7,LBNL_VLAN3001.1,3,5,30.8701
131,send,5,LBNL_VLAN3002.1,1,7,30.8701
132,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
132,receive,7,LBNL_VLAN3001.1,3,5,30.8701
132,send,5,LBNL_VLAN3002.1,1,7,30.8701
133,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
133,receive,7,LBNL_VLAN3001.1,3,5,30.8701
133,send,5,LBNL_VLAN3002.1,1,7,30.8701
134,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
134,receive,7,LBNL_VLAN3001.1,3,5,30.8701
134,send,5,LBNL_VLAN3002.1,1,7,30.8701
135,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
135,receive,7,LBNL_VLAN3001.1,3,5,30.8701
135,send,5,LBNL_VLAN3002.1,1,7,30.8701
136,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
136,receive,7,LBNL_VLAN3001.1,3,5,30.8701
136,send,5,LBNL_VLAN3002.1,1,7,30.8701
137,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
137,receive,7,LBNL_VLAN3001.1,3,5,30.8701
137,send,5,LBNL_VLAN3002.1,1,7,30.8701
138,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
138,receive,7,LBNL_VLAN3001.1,3,5,30.8701
138,send,5,LBNL_VLAN3002.1,1,7,30.8701
139,trace_offer,5,LBNL_VLAN3002.1,1,7,30.8701
139,receive,7,LBNL_VLAN3001.1,3,5,30.8701
139,send,5,LBNL_VLAN3002.1,1,7,30.8701
140,trace_offer,5,LBNL_VLAN3002.1,1,7,24.9981
140,receive,7,LBNL_VLAN3001.1,3,5,30.8701
140,send,5,LBNL_VLAN3002.1,1,7,24.9981
141,trace_offer,5,LBNL_VLAN3002.1,1,7,24.9981
141,receive,7,LBNL_VLAN3001.1,3,5,30.8701
141,send,5,LBNL_VLAN3002.1,1,7,24.9981
142,trace_offer,5,LBNL_VLAN3002.1,1,7,24.9981
142,receive,7,LBNL_VLAN3001.1,3,5,30.8701
142,send,5,LBNL_VLAN3002.1,1,7,24.9981
143,trace_offer,5,LBNL_VLAN3002.1,1,7,24.9981
143,receive,7,LBNL_VLAN3001.1,3,5,30.8701
143,send,5,LBNL_VLAN3002.1,1,7,24.9981
144,trace_offer,5,LBNL_VLAN3002.1,1,7,24.9981
144,receive,7,LBNL_VLAN3001.1,3,5,24.9981
144,send,5,LBNL_VLAN3002.1,1,7,24.9981
145,trace_offer,5,LBNL_VLAN3002.1,1,7,24.9981
145,receive,7,LBNL_VLAN3001.1,3,5,24.9981
145,send,5,LBNL_VLAN3002.1,1,7,24.9981
146,trace_offer,5,LBNL_VLAN3002.1,1,7,24.9981
146,receive,7,LBNL_VLAN3001.1,3,5,24.9981
146,send,5,LBNL_VLAN3002.1,1,7,24.9981
147,trace_offer,5,LBNL_VLAN3002.1,1,7,24.9981
147,receive,7,LBNL_VLAN3001.1,3,5,24.9981
147,send,5,LBNL_VLAN3002.1,1,7,24.9981
148,trace_offer,5,LBNL_VLAN3002.1,1,7,24.9981
148,receive,7,LBNL_VLAN3001.1,3,5,24.9981
148,send,5,LBNL_VLAN3002.1,1,7,24.9981
149,trace_offer,5,LBNL_VLAN3002.1,1,7,24.9981
149,receive,7,LBNL_VLAN3001.1,3,5,24.9981
149,send,5,LBNL_VLAN3002.1,1,7,24.9981
150,trace_offer,5,LBNL_VLAN3002.1,1,7,31.1217
150,receive,7,LBNL_VLAN3001.1,3,5,24.9981
150,send,5,LBNL_VLAN3002.1,1,7,31.1217
151,trace_offer,5,LBNL_VLAN3002.1,1,7,31.1217
151,receive,7,LBNL_VLAN3001.1,3,5,24.9981
151,send,5,LBNL_VLAN3002.1,1,7,31.1217
152,trace_offer,5,LBNL_VLAN3002.1,1,7,31.1217
152,receive,7,LBNL_VLAN3001.1,3,5,24.9981
152,send,5,LBNL_VLAN3002.1,1,7,31.1217
153,trace_offer,5,LBNL_VLAN3002.1,1,7,31.1217
